user_id,content_id,watch_time_min,rating,watch_date
U0234,C140,80,2,2025-03-10 16:09:51.187113
U0234,C200,36,2,2025-02-19 16:09:51.187129
U0234,C052,58,5,2025-08-26 16:09:51.187145
U0234,C143,88,3,2025-05-10 16:09:51.187161
U0234,C144,75,1,2025-07-02 16:09:51.187177
U0234,C156,72,1,2025-04-07 16:09:51.187193
U0234,C189,116,3,2025-08-12 16:09:51.187209
U0234,C018,68,4,2025-02-28 16:09:51.187236
U0234,C066,17,1,2025-09-30 16:09:51.187252
U0234,C066,79,2,2025-06-22 16:09:51.187268
U0234,C145,11,3,2025-12-29 16:09:51.187286
U0234,C059,77,3,2025-06-22 16:09:51.187302
U0234,C137,101,5,2025-10-05 16:09:51.187319
U0234,C070,75,2,2025-09-11 16:09:51.187335
U0234,C177,10,3,2025-12-09 16:09:51.187351
U0234,C005,125,3,2025-03-23 16:09:51.187367
U0234,C198,68,4,2025-08-27 16:09:51.187382
U0234,C113,159,5,2025-02-18 16:09:51.187398
U0234,C020,156,3,2025-12-08 16:09:51.187414
U0234,C018,105,2,2025-10-07 16:09:51.187430
U0235,C078,69,5,2025-10-16 16:09:51.187447
U0235,C169,38,1,2025-02-18 16:09:51.187463
U0235,C095,55,1,2025-08-12 16:09:51.187478
U0235,C104,116,3,2025-05-24 16:09:51.187495
U0235,C162,171,1,2026-01-16 16:09:51.187510
U0235,C069,122,2,2025-08-26 16:09:51.187526
U0235,C190,155,4,2025-06-15 16:09:51.187542
U0235,C181,92,1,2026-01-16 16:09:51.187557
U0235,C117,39,5,2025-09-01 16:09:51.187572
U0235,C159,44,4,2025-11-10 16:09:51.187588
U0235,C007,18,5,2025-12-10 16:09:51.187604
U0235,C031,33,5,2025-12-17 16:09:51.187619
U0235,C108,168,1,2025-11-02 16:09:51.187634
U0235,C084,25,3,2025-05-09 16:09:51.187650
U0235,C182,53,4,2025-07-13 16:09:51.187666
U0235,C148,139,1,2025-12-30 16:09:51.187681
U0235,C004,71,5,2025-10-02 16:09:51.187697
U0235,C167,169,5,2025-06-25 16:09:51.187714
U0235,C161,176,4,2025-04-07 16:09:51.187730
U0235,C158,73,3,2025-04-23 16:09:51.187746
U0235,C159,101,3,2025-03-19 16:09:51.187762
U0235,C061,162,1,2025-12-09 16:09:51.187777
U0235,C110,122,2,2026-01-13 16:09:51.187792
U0235,C091,75,5,2025-09-07 16:09:51.187810
U0235,C087,82,2,2025-03-09 16:09:51.187826
U0235,C087,64,5,2025-04-22 16:09:51.187841
U0235,C055,129,4,2025-06-12 16:09:51.187857
U0235,C041,175,4,2025-05-29 16:09:51.187873
U0235,C142,176,4,2025-09-15 16:09:51.187889
U0235,C025,120,1,2025-10-20 16:09:51.187905
U0236,C143,83,2,2025-10-26 16:09:51.187921
U0236,C016,152,2,2025-03-09 16:09:51.187937
U0236,C180,116,3,2026-01-28 16:09:51.187953
U0236,C144,99,1,2025-04-29 16:09:51.187971
U0236,C036,33,5,2025-03-14 16:09:51.187988
U0236,C018,71,5,2025-07-28 16:09:51.188003
U0236,C119,159,3,2025-04-12 16:09:51.188019
U0236,C087,104,5,2025-09-16 16:09:51.188035
U0236,C156,51,2,2026-01-15 16:09:51.188050
U0236,C142,123,3,2026-01-10 16:09:51.188066
U0236,C113,24,4,2026-02-03 16:09:51.188082
U0236,C007,73,2,2026-01-10 16:09:51.188097
U0236,C026,152,2,2025-12-04 16:09:51.188114
U0236,C151,175,3,2025-05-04 16:09:51.188130
U0236,C132,88,5,2025-03-27 16:09:51.188147
U0236,C102,44,4,2025-04-17 16:09:51.188163
U0236,C036,160,2,2025-09-01 16:09:51.188178
U0236,C180,145,2,2025-07-19 16:09:51.188193
U0236,C025,30,3,2025-05-19 16:09:51.188210
U0236,C066,96,4,2025-09-14 16:09:51.188225
U0236,C108,23,1,2025-08-19 16:09:51.188241
U0236,C161,111,4,2025-08-10 16:09:51.188257
U0236,C071,25,5,2025-05-13 16:09:51.188273
U0237,C023,19,4,2025-04-15 16:09:51.188290
U0237,C179,174,2,2025-09-01 16:09:51.188306
U0237,C180,75,1,2025-09-12 16:09:51.188323
U0237,C099,169,1,2025-04-14 16:09:51.188339
U0237,C180,98,3,2025-12-31 16:09:51.188367
U0237,C027,77,3,2025-09-19 16:09:51.188388
U0237,C138,75,2,2025-08-08 16:09:51.188404
U0237,C042,28,4,2025-05-22 16:09:51.188421
U0237,C116,111,4,2026-01-30 16:09:51.188437
U0237,C014,59,2,2025-06-17 16:09:51.188454
U0237,C115,30,5,2025-04-20 16:09:51.188469
U0237,C071,91,4,2025-09-13 16:09:51.188485
U0237,C062,13,4,2025-06-07 16:09:51.188501
U0237,C152,50,2,2025-12-12 16:09:51.188516
U0237,C143,180,4,2025-10-28 16:09:51.188533
U0237,C067,109,3,2025-06-21 16:09:51.188549
U0237,C035,159,5,2025-03-30 16:09:51.188565
U0237,C065,35,1,2025-09-02 16:09:51.188581
U0237,C007,73,5,2025-06-07 16:09:51.188596
U0237,C131,122,3,2025-03-14 16:09:51.188611
U0237,C087,9,2,2025-08-10 16:09:51.188628
U0237,C059,73,1,2025-07-01 16:09:51.188644
U0237,C099,12,1,2025-10-19 16:09:51.188660
U0237,C115,140,5,2025-06-27 16:09:51.188678
U0237,C046,162,1,2025-04-06 16:09:51.188694
U0237,C138,7,4,2025-10-19 16:09:51.188710
U0237,C112,161,3,2025-09-01 16:09:51.188726
U0237,C184,153,2,2025-05-26 16:09:51.188742
U0237,C140,70,4,2025-06-09 16:09:51.188758
U0237,C157,15,5,2026-02-03 16:09:51.188773
U0237,C172,48,5,2025-12-14 16:09:51.188788
U0237,C038,108,4,2025-06-18 16:09:51.188804
U0237,C190,56,1,2025-08-03 16:09:51.188820
U0237,C055,121,1,2025-07-22 16:09:51.188836
U0237,C054,132,2,2026-01-23 16:09:51.188853
U0237,C037,119,3,2025-06-14 16:09:51.188869
U0237,C007,78,2,2025-06-07 16:09:51.188884
U0237,C167,31,2,2025-08-16 16:09:51.188900
U0237,C054,139,3,2025-02-18 16:09:51.188916
U0237,C114,157,3,2025-10-04 16:09:51.188931
U0237,C185,93,3,2025-06-10 16:09:51.188947
U0237,C091,177,5,2025-05-21 16:09:51.188963
U0237,C199,31,4,2025-03-19 16:09:51.188979
U0237,C059,35,1,2025-09-15 16:09:51.188995
U0237,C150,53,3,2025-05-06 16:09:51.189011
U0237,C169,27,1,2025-09-08 16:09:51.189026
U0237,C040,95,2,2025-02-28 16:09:51.189042
U0237,C156,178,3,2025-08-26 16:09:51.189059
U0238,C174,173,1,2025-10-26 16:09:51.189075
U0238,C199,70,4,2025-04-12 16:09:51.189090
U0238,C141,59,3,2026-01-10 16:09:51.189106
U0238,C030,78,5,2025-08-15 16:09:51.189122
U0238,C183,68,5,2025-07-27 16:09:51.189138
U0238,C027,28,5,2025-08-04 16:09:51.189153
U0238,C073,155,5,2025-09-25 16:09:51.189169
U0238,C167,13,4,2025-11-21 16:09:51.189184
U0238,C091,109,3,2025-12-13 16:09:51.189200
U0238,C125,142,1,2025-06-12 16:09:51.189215
U0238,C034,98,2,2025-12-24 16:09:51.189232
U0238,C179,90,5,2025-06-03 16:09:51.189249
U0238,C152,150,5,2025-04-17 16:09:51.189264
U0238,C018,85,3,2025-03-25 16:09:51.189280
U0238,C067,78,1,2025-10-30 16:09:51.189295
U0238,C083,75,1,2025-03-03 16:09:51.189311
U0238,C147,111,3,2025-12-18 16:09:51.189327
U0238,C012,91,4,2025-10-10 16:09:51.189346
U0238,C004,7,1,2026-01-30 16:09:51.189365
U0238,C167,92,1,2025-11-18 16:09:51.189381
U0238,C053,163,1,2025-04-07 16:09:51.189399
U0238,C185,47,1,2025-02-23 16:09:51.189417
U0238,C153,77,5,2026-01-19 16:09:51.189433
U0238,C105,83,2,2025-08-02 16:09:51.189449
U0238,C140,118,1,2025-03-13 16:09:51.189464
U0238,C191,173,5,2025-08-30 16:09:51.189495
U0238,C185,176,2,2025-02-22 16:09:51.189527
U0239,C011,142,5,2025-10-13 16:09:51.189558
U0239,C167,83,1,2025-12-21 16:09:51.189611
U0239,C085,29,1,2025-06-24 16:09:51.189637
U0239,C123,49,2,2025-04-15 16:09:51.189655
U0239,C035,110,5,2025-11-13 16:09:51.189680
U0239,C037,68,5,2025-04-27 16:09:51.189707
U0239,C073,28,4,2026-02-08 16:09:51.189735
U0239,C144,175,3,2025-04-25 16:09:51.189763
U0239,C054,47,5,2025-10-09 16:09:51.189792
U0239,C160,58,1,2026-02-01 16:09:51.189820
U0239,C046,75,3,2025-12-27 16:09:51.189851
U0239,C039,107,2,2025-08-13 16:09:51.189879
U0239,C123,142,2,2026-01-26 16:09:51.189908
U0239,C189,139,3,2025-11-13 16:09:51.189937
U0239,C033,150,2,2025-08-19 16:09:51.189965
U0239,C197,103,5,2025-04-20 16:09:51.189992
U0239,C091,173,2,2025-11-17 16:09:51.190022
U0239,C001,151,2,2025-07-31 16:09:51.190057
U0239,C124,84,3,2026-01-10 16:09:51.190092
U0239,C082,91,3,2025-11-24 16:09:51.190128
U0239,C042,83,3,2025-05-27 16:09:51.190154
U0239,C161,170,4,2025-05-04 16:09:51.190172
U0239,C098,20,5,2025-02-26 16:09:51.190202
U0239,C193,108,5,2025-10-07 16:09:51.190231
U0240,C169,168,1,2025-05-29 16:09:51.190261
U0240,C122,100,4,2025-03-26 16:09:51.190288
U0240,C142,164,3,2025-11-14 16:09:51.190314
U0240,C018,27,4,2025-06-13 16:09:51.190341
U0240,C005,105,4,2025-07-28 16:09:51.190401
U0240,C085,17,1,2025-10-23 16:09:51.190433
U0240,C044,67,1,2025-06-30 16:09:51.190463
U0240,C114,102,5,2025-02-14 16:09:51.190490
U0240,C102,157,1,2025-03-03 16:09:51.190521
U0240,C142,150,3,2025-04-17 16:09:51.190550
U0240,C131,18,4,2025-09-19 16:09:51.190581
U0240,C191,124,2,2025-09-09 16:09:51.190609
U0240,C156,56,2,2025-12-08 16:09:51.190627
U0240,C175,154,4,2025-10-05 16:09:51.190644
U0240,C194,134,3,2025-09-15 16:09:51.190660
U0240,C093,65,5,2025-12-27 16:09:51.190675
U0240,C026,11,5,2026-01-25 16:09:51.190691
U0240,C123,174,4,2025-11-18 16:09:51.190708
U0240,C055,134,1,2026-01-16 16:09:51.190724
U0240,C166,73,1,2025-06-18 16:09:51.190741
U0240,C127,125,5,2025-10-14 16:09:51.190757
U0240,C021,107,2,2025-12-03 16:09:51.190773
U0240,C009,45,3,2025-10-28 16:09:51.190789
U0240,C153,38,1,2025-03-23 16:09:51.190805
U0240,C023,51,4,2025-11-05 16:09:51.190820
U0240,C066,148,1,2026-01-04 16:09:51.190836
U0240,C132,9,3,2025-05-09 16:09:51.190853
U0240,C026,159,4,2025-03-09 16:09:51.190868
U0240,C148,148,1,2025-06-04 16:09:51.190884
U0240,C013,44,5,2025-04-21 16:09:51.190902
U0240,C110,9,2,2025-07-11 16:09:51.190921
U0240,C092,151,4,2025-07-07 16:09:51.190936
U0240,C041,58,4,2025-07-01 16:09:51.190954
U0240,C073,144,5,2025-12-27 16:09:51.190970
U0241,C192,143,4,2025-03-15 16:09:51.190990
U0241,C142,98,5,2025-05-03 16:09:51.191007
U0241,C188,116,4,2025-09-27 16:09:51.191024
U0241,C200,128,5,2025-06-10 16:09:51.191040
U0241,C079,27,1,2026-02-05 16:09:51.191057
U0241,C108,94,1,2025-11-01 16:09:51.191073
U0241,C196,180,5,2026-01-16 16:09:51.191089
U0241,C172,21,4,2025-08-16 16:09:51.191106
U0241,C150,166,4,2025-06-17 16:09:51.191122
U0241,C013,127,4,2025-09-24 16:09:51.191138
U0241,C130,47,5,2025-11-02 16:09:51.191154
U0241,C141,54,5,2026-01-31 16:09:51.191170
U0241,C125,157,4,2025-02-24 16:09:51.191186
U0241,C076,155,3,2025-10-24 16:09:51.191202
U0241,C079,102,3,2025-09-22 16:09:51.191221
U0241,C041,142,2,2025-06-14 16:09:51.191246
U0241,C142,70,3,2025-04-22 16:09:51.191267
U0241,C152,93,1,2025-09-14 16:09:51.191285
U0241,C097,50,2,2025-09-30 16:09:51.191301
U0241,C025,30,1,2025-08-02 16:09:51.191318
U0241,C155,108,5,2025-08-20 16:09:51.191334
U0241,C131,59,4,2026-01-18 16:09:51.191350
U0241,C014,173,2,2025-02-16 16:09:51.191366
U0241,C031,100,4,2026-01-18 16:09:51.191382
U0241,C032,27,4,2025-09-09 16:09:51.191404
U0241,C200,31,5,2025-05-04 16:09:51.191426
U0241,C132,78,5,2025-07-12 16:09:51.191448
U0241,C001,74,5,2026-01-04 16:09:51.191465
U0241,C091,133,2,2025-09-02 16:09:51.191483
U0241,C161,34,4,2025-05-14 16:09:51.191499
U0241,C037,70,5,2025-12-11 16:09:51.191515
U0241,C173,133,1,2025-08-12 16:09:51.191531
U0241,C027,36,4,2025-06-20 16:09:51.191550
U0241,C159,84,4,2025-09-12 16:09:51.191566
U0241,C146,19,2,2025-06-20 16:09:51.191582
U0241,C141,73,5,2025-09-28 16:09:51.191597
U0241,C187,46,2,2025-08-31 16:09:51.191613
U0241,C189,118,2,2025-03-03 16:09:51.191629
U0241,C166,107,1,2026-02-03 16:09:51.191645
U0241,C108,137,1,2025-04-05 16:09:51.191661
U0241,C021,61,3,2026-01-26 16:09:51.191677
U0241,C077,81,3,2025-08-15 16:09:51.191693
U0241,C113,37,4,2026-01-05 16:09:51.191708
U0241,C058,127,5,2025-09-21 16:09:51.191724
U0241,C169,87,4,2025-09-15 16:09:51.191742
U0241,C135,102,5,2025-04-25 16:09:51.191758
U0241,C153,53,3,2025-12-21 16:09:51.191774
U0241,C004,65,1,2025-10-25 16:09:51.191791
U0241,C172,17,2,2025-12-22 16:09:51.191815
U0241,C192,24,1,2025-09-13 16:09:51.191831
U0241,C174,100,5,2025-07-12 16:09:51.191848
U0241,C079,123,2,2025-12-12 16:09:51.191864
U0241,C045,29,2,2025-12-07 16:09:51.191880
U0242,C196,67,4,2025-06-09 16:09:51.191896
U0242,C031,85,4,2025-10-20 16:09:51.191912
U0242,C176,32,3,2025-07-19 16:09:51.191927
U0242,C083,115,3,2025-12-03 16:09:51.191943
U0242,C084,142,4,2025-07-30 16:09:51.191959
U0242,C022,157,2,2025-12-25 16:09:51.191974
U0242,C110,172,4,2025-06-27 16:09:51.191993
U0242,C198,89,3,2025-07-26 16:09:51.192015
U0242,C068,57,4,2025-09-02 16:09:51.192031
U0242,C084,101,4,2025-09-27 16:09:51.192048
U0242,C183,53,4,2026-01-16 16:09:51.192063
U0242,C157,114,3,2026-01-17 16:09:51.192079
U0242,C087,144,1,2025-09-21 16:09:51.192094
U0242,C059,142,4,2025-05-13 16:09:51.192109
U0242,C149,42,2,2025-03-27 16:09:51.192125
U0242,C057,107,5,2025-02-18 16:09:51.192141
U0242,C062,44,2,2025-03-10 16:09:51.192156
U0242,C089,171,5,2025-04-03 16:09:51.192172
U0242,C093,60,5,2025-05-14 16:09:51.192187
U0242,C100,35,2,2025-11-22 16:09:51.192204
U0242,C041,162,3,2025-04-09 16:09:51.192219
U0242,C004,164,5,2025-05-12 16:09:51.192236
U0242,C188,64,1,2025-06-08 16:09:51.192251
U0242,C140,92,1,2025-09-16 16:09:51.192266
U0243,C103,136,5,2026-01-27 16:09:51.192283
U0243,C186,175,4,2025-11-25 16:09:51.192298
U0243,C152,89,4,2025-04-21 16:09:51.192314
U0243,C092,151,4,2025-06-21 16:09:51.192331
U0243,C152,130,5,2025-11-27 16:09:51.192346
U0243,C121,165,3,2025-10-31 16:09:51.192362
U0243,C144,61,3,2025-06-15 16:09:51.192392
U0243,C001,162,5,2025-06-13 16:09:51.192411
U0243,C046,131,5,2025-02-21 16:09:51.192427
U0243,C003,92,2,2025-02-19 16:09:51.192443
U0243,C163,68,1,2025-10-17 16:09:51.192459
U0243,C068,95,2,2026-01-01 16:09:51.192475
U0243,C070,36,5,2025-07-05 16:09:51.192491
U0243,C102,13,4,2025-12-26 16:09:51.192506
U0243,C121,50,3,2025-06-08 16:09:51.192523
U0243,C109,75,4,2025-09-15 16:09:51.192538
U0243,C131,135,5,2026-01-16 16:09:51.192554
U0243,C187,147,2,2025-08-24 16:09:51.192570
U0243,C055,161,5,2025-09-03 16:09:51.192586
U0243,C096,8,2,2025-11-24 16:09:51.192601
U0243,C191,103,5,2025-06-22 16:09:51.192616
U0243,C062,23,1,2025-09-25 16:09:51.192632
U0243,C129,42,2,2025-04-20 16:09:51.192648
U0243,C043,97,1,2025-12-09 16:09:51.192663
U0243,C195,97,4,2025-04-30 16:09:51.192680
U0243,C121,128,1,2025-11-14 16:09:51.192698
U0243,C118,180,4,2025-11-15 16:09:51.192715
U0243,C166,46,1,2025-05-22 16:09:51.192730
U0243,C080,172,4,2025-05-10 16:09:51.192746
U0243,C090,13,1,2025-05-29 16:09:51.192762
U0243,C110,82,3,2025-05-25 16:09:51.192778
U0243,C066,142,2,2025-12-09 16:09:51.192796
U0243,C143,146,4,2025-07-07 16:09:51.192811
U0243,C073,118,4,2025-04-30 16:09:51.192826
U0243,C142,27,4,2025-12-27 16:09:51.192842
U0243,C058,171,3,2026-01-17 16:09:51.192858
U0243,C011,31,3,2025-09-16 16:09:51.192873
U0243,C147,176,2,2025-03-25 16:09:51.192889
U0243,C192,100,1,2025-11-01 16:09:51.192905
U0243,C169,76,5,2025-03-30 16:09:51.192920
U0243,C044,131,5,2025-07-02 16:09:51.192936
U0243,C142,16,2,2025-08-09 16:09:51.192953
U0243,C192,96,5,2025-11-04 16:09:51.192968
U0243,C059,91,4,2025-05-02 16:09:51.192983
U0243,C159,106,4,2025-03-02 16:09:51.192999
U0243,C078,96,3,2025-07-04 16:09:51.193015
U0243,C197,168,1,2025-07-21 16:09:51.193032
U0243,C154,128,2,2025-10-19 16:09:51.193047
U0243,C098,51,3,2025-09-27 16:09:51.193063
U0243,C190,154,5,2025-09-18 16:09:51.193081
U0243,C146,62,5,2025-10-07 16:09:51.193096
U0243,C015,43,1,2025-05-30 16:09:51.193111
U0243,C162,35,1,2025-10-20 16:09:51.193127
U0243,C076,168,2,2025-06-07 16:09:51.193142
U0243,C176,99,5,2025-07-27 16:09:51.193158
U0243,C160,77,1,2025-03-15 16:09:51.193173
U0244,C160,63,2,2026-01-09 16:09:51.193191
U0244,C050,104,3,2025-08-15 16:09:51.193207
U0244,C154,51,1,2025-06-08 16:09:51.193222
U0244,C001,155,5,2025-11-06 16:09:51.193238
U0244,C080,102,2,2025-05-13 16:09:51.193255
U0244,C168,129,5,2025-08-07 16:09:51.193271
U0244,C050,132,2,2025-12-08 16:09:51.193287
U0244,C058,81,5,2025-11-09 16:09:51.193302
U0244,C046,105,1,2025-11-09 16:09:51.193318
U0244,C004,56,3,2025-09-17 16:09:51.193334
U0244,C190,93,2,2025-09-12 16:09:51.193350
U0244,C005,48,5,2026-02-07 16:09:51.193366
U0244,C143,170,4,2025-02-27 16:09:51.193382
U0244,C004,175,3,2026-01-16 16:09:51.193398
U0244,C049,30,2,2025-09-02 16:09:51.193414
U0244,C073,148,1,2026-01-30 16:09:51.193430
U0244,C078,164,2,2025-05-27 16:09:51.193445
U0244,C160,148,4,2025-12-12 16:09:51.193461
U0244,C089,29,3,2026-01-03 16:09:51.193477
U0244,C004,124,4,2025-07-26 16:09:51.193494
U0244,C155,54,3,2025-06-28 16:09:51.193509
U0244,C188,155,2,2025-12-20 16:09:51.193525
U0244,C138,138,5,2026-01-30 16:09:51.193542
U0244,C005,70,5,2025-11-20 16:09:51.193557
U0244,C025,69,4,2025-08-23 16:09:51.193573
U0244,C145,8,5,2025-07-15 16:09:51.193589
U0244,C100,127,1,2025-05-21 16:09:51.193606
U0244,C167,44,3,2025-05-28 16:09:51.193621
U0244,C060,30,4,2025-12-06 16:09:51.193637
U0244,C131,133,1,2025-08-01 16:09:51.193653
U0244,C117,132,4,2026-01-14 16:09:51.193668
U0244,C059,46,5,2025-05-06 16:09:51.193684
U0244,C023,5,5,2025-04-12 16:09:51.193701
U0244,C058,168,5,2025-04-05 16:09:51.193716
U0244,C166,43,5,2025-05-02 16:09:51.193732
U0244,C099,62,5,2025-03-30 16:09:51.193749
U0244,C002,20,5,2025-05-06 16:09:51.193765
U0244,C023,84,4,2025-09-20 16:09:51.193780
U0244,C006,88,4,2025-11-13 16:09:51.193795
U0244,C006,10,1,2025-09-12 16:09:51.193811
U0244,C146,7,3,2026-02-07 16:09:51.193826
U0244,C115,83,5,2025-07-11 16:09:51.193843
U0244,C054,128,3,2025-07-14 16:09:51.193858
U0244,C072,50,2,2026-01-25 16:09:51.193874
U0244,C094,10,5,2025-12-28 16:09:51.193890
U0244,C026,74,1,2025-08-28 16:09:51.193906
U0244,C052,71,2,2025-05-30 16:09:51.193922
U0244,C178,47,3,2025-02-14 16:09:51.193938
U0244,C102,8,2,2026-01-25 16:09:51.193955
U0244,C026,67,5,2025-08-01 16:09:51.193971
U0244,C011,18,3,2025-05-11 16:09:51.193987
U0244,C081,141,4,2025-06-28 16:09:51.194002
U0244,C045,23,4,2025-08-18 16:09:51.194017
U0244,C125,79,3,2025-11-05 16:09:51.194033
U0245,C085,128,2,2025-04-06 16:09:51.194053
U0245,C175,7,3,2025-07-10 16:09:51.194071
U0245,C100,62,3,2025-04-23 16:09:51.194087
U0245,C151,21,4,2025-12-19 16:09:51.194105
U0245,C006,14,3,2025-11-28 16:09:51.194121
U0245,C180,128,1,2025-09-29 16:09:51.194135
U0245,C196,171,3,2025-05-28 16:09:51.194152
U0245,C088,44,1,2025-08-31 16:09:51.194167
U0245,C014,125,5,2025-03-03 16:09:51.194182
U0245,C027,154,1,2025-12-11 16:09:51.194198
U0245,C184,112,1,2025-10-17 16:09:51.194213
U0245,C041,29,5,2025-07-26 16:09:51.194229
U0245,C023,70,2,2026-01-01 16:09:51.194245
U0245,C195,19,4,2025-11-25 16:09:51.194261
U0245,C120,23,4,2025-06-22 16:09:51.194277
U0245,C023,54,5,2025-03-10 16:09:51.194292
U0245,C018,175,1,2025-07-29 16:09:51.194308
U0245,C170,61,1,2025-05-23 16:09:51.194323
U0245,C176,27,4,2025-12-04 16:09:51.194339
U0245,C126,99,1,2025-10-12 16:09:51.194354
U0245,C143,174,4,2025-06-17 16:09:51.194369
U0245,C132,58,4,2025-04-04 16:09:51.194396
U0245,C160,16,4,2025-11-19 16:09:51.194413
U0245,C178,121,3,2026-01-24 16:09:51.194430
U0245,C028,99,2,2025-06-14 16:09:51.194446
U0245,C073,24,4,2025-06-15 16:09:51.194461
U0245,C184,179,4,2025-06-23 16:09:51.194477
U0245,C199,106,2,2025-09-16 16:09:51.194492
U0245,C032,37,2,2025-07-12 16:09:51.194508
U0245,C099,137,1,2025-02-16 16:09:51.194524
U0245,C137,43,4,2025-04-25 16:09:51.194539
U0245,C113,46,2,2026-02-08 16:09:51.194556
U0245,C059,121,5,2025-07-26 16:09:51.194571
U0245,C092,29,4,2025-08-19 16:09:51.194587
U0245,C115,41,4,2025-03-17 16:09:51.194602
U0245,C143,98,4,2026-01-30 16:09:51.194618
U0245,C036,65,1,2026-02-04 16:09:51.194633
U0245,C143,39,5,2025-12-11 16:09:51.194649
U0246,C037,49,4,2025-11-20 16:09:51.194664
U0246,C030,138,3,2025-09-22 16:09:51.194681
U0246,C104,85,1,2025-03-08 16:09:51.194696
U0246,C147,146,3,2025-06-09 16:09:51.194712
U0246,C128,12,5,2025-06-16 16:09:51.194729
U0246,C023,92,5,2025-03-11 16:09:51.194747
U0246,C010,40,2,2025-11-20 16:09:51.194763
U0246,C056,36,5,2025-04-03 16:09:51.194779
U0246,C170,13,5,2025-02-12 16:09:51.194795
U0246,C031,176,4,2025-10-20 16:09:51.194811
U0246,C060,37,1,2025-07-30 16:09:51.194827
U0246,C014,180,4,2025-09-10 16:09:51.194843
U0246,C082,6,4,2025-07-12 16:09:51.194859
U0246,C141,67,2,2025-11-03 16:09:51.194874
U0246,C109,129,4,2025-08-05 16:09:51.194889
U0246,C120,160,3,2025-05-14 16:09:51.194905
U0246,C038,133,3,2026-01-04 16:09:51.194921
U0246,C162,147,4,2025-08-29 16:09:51.194937
U0246,C020,151,1,2025-09-06 16:09:51.194954
U0246,C197,154,1,2025-12-01 16:09:51.194970
U0246,C154,141,4,2025-05-16 16:09:51.194986
U0246,C143,175,2,2025-09-07 16:09:51.195001
U0246,C073,109,4,2025-07-27 16:09:51.195017
U0246,C156,159,5,2025-06-27 16:09:51.195033
U0246,C147,92,3,2025-12-04 16:09:51.195048
U0246,C048,148,3,2025-06-20 16:09:51.195065
U0246,C145,7,4,2025-03-31 16:09:51.195082
U0246,C136,7,1,2025-06-01 16:09:51.195098
U0246,C036,146,5,2025-07-14 16:09:51.195114
U0246,C195,67,5,2025-03-29 16:09:51.195130
U0246,C114,136,4,2025-07-30 16:09:51.195146
U0247,C040,40,4,2025-05-13 16:09:51.195163
U0247,C066,29,1,2025-04-22 16:09:51.195180
U0247,C133,151,2,2025-04-03 16:09:51.195197
U0247,C158,158,2,2025-09-29 16:09:51.195213
U0247,C191,74,2,2026-01-15 16:09:51.195230
U0247,C017,74,5,2025-11-14 16:09:51.195246
U0247,C076,95,5,2025-10-28 16:09:51.195262
U0247,C097,34,4,2025-10-11 16:09:51.195278
U0247,C062,18,5,2025-05-19 16:09:51.195293
U0247,C049,153,5,2025-12-09 16:09:51.195309
U0247,C090,158,4,2025-10-09 16:09:51.195325
U0247,C186,166,3,2025-11-24 16:09:51.195341
U0247,C103,95,2,2025-04-07 16:09:51.195357
U0247,C141,12,5,2025-05-17 16:09:51.195372
U0247,C084,30,1,2026-01-12 16:09:51.195388
U0247,C160,99,1,2025-11-14 16:09:51.195403
U0247,C069,76,1,2025-02-11 16:09:51.195421
U0247,C181,120,3,2025-11-28 16:09:51.195438
U0247,C069,83,2,2026-01-10 16:09:51.195454
U0247,C181,78,5,2025-08-04 16:09:51.195470
U0248,C199,99,3,2025-10-27 16:09:51.195487
U0248,C162,160,5,2025-11-26 16:09:51.195502
U0248,C187,177,2,2025-05-17 16:09:51.195518
U0248,C137,80,2,2025-03-10 16:09:51.195533
U0248,C147,92,2,2025-07-21 16:09:51.195549
U0248,C056,138,5,2025-10-21 16:09:51.195565
U0248,C070,111,2,2026-01-30 16:09:51.195582
U0248,C193,146,4,2025-05-31 16:09:51.195597
U0248,C196,62,5,2025-12-15 16:09:51.195612
U0248,C151,107,1,2025-11-21 16:09:51.195628
U0248,C138,32,5,2025-06-15 16:09:51.195643
U0248,C025,43,5,2025-04-27 16:09:51.195659
U0248,C100,128,5,2025-05-02 16:09:51.195676
U0248,C063,141,1,2025-04-28 16:09:51.195692
U0248,C157,113,5,2026-01-11 16:09:51.195708
U0248,C024,14,5,2025-08-28 16:09:51.195723
U0248,C083,174,1,2025-10-06 16:09:51.195739
U0248,C060,147,5,2026-01-21 16:09:51.195755
U0248,C174,6,5,2025-07-28 16:09:51.195770
U0248,C116,68,2,2025-04-30 16:09:51.195785
U0248,C020,18,1,2025-11-18 16:09:51.195802
U0248,C140,67,1,2025-04-18 16:09:51.195818
U0248,C106,36,2,2025-11-09 16:09:51.195833
U0248,C154,55,1,2025-12-13 16:09:51.195849
U0248,C120,161,1,2026-01-16 16:09:51.195864
U0248,C160,47,3,2025-09-14 16:09:51.195890
U0248,C128,123,1,2025-10-15 16:09:51.195908
U0248,C031,146,3,2025-09-17 16:09:51.195924
U0248,C108,144,1,2025-03-21 16:09:51.195940
U0248,C130,132,1,2025-06-20 16:09:51.195955
U0248,C086,58,3,2025-05-06 16:09:51.195971
U0248,C045,52,2,2025-10-28 16:09:51.195987
U0248,C119,63,3,2025-07-06 16:09:51.196004
U0248,C172,125,5,2025-04-10 16:09:51.196019
U0248,C089,59,1,2025-03-18 16:09:51.196035
